yymmdd,qty,rhm_avg,gsr_sum,discount,cust_grp_cd,biz_cd,line_cd,brand_cd,브랜드,SP1
2020-11-08,-10.760004189969365,54.69,13.78,0.33,1095,P1,P107,P107004,쌀로별,종로영업소
2020-11-15,30.81,61.37,11.54,0.36,1095,P1,P107,P107004,쌀로별,종로영업소
2020-11-22,31.75,75.91,5.57,0.36,1095,P1,P107,P107004,쌀로별,종로영업소
2020-11-29,36.23,62.51,8.8,0.36,1095,P1,P107,P107004,쌀로별,종로영업소
2020-12-06,23.25,46.79,9.37,0.3,1095,P1,P107,P107004,쌀로별,종로영업소
2020-12-13,4.88,57.46,9.12,0.35,1095,P1,P107,P107004,쌀로별,종로영업소
2020-12-20,28.6,49.21,10.48,0.34,1095,P1,P107,P107004,쌀로별,종로영업소
2020-12-27,60.81,67.22,8.0,0.34,1095,P1,P107,P107004,쌀로별,종로영업소
2021-01-03,39.94,63.77,7.91,0.36,1095,P1,P107,P107004,쌀로별,종로영업소
2021-01-10,58.75,50.7,8.94,0.34,1095,P1,P107,P107004,쌀로별,종로영업소
2021-01-17,53.25,66.8,4.94,0.37,1095,P1,P107,P107004,쌀로별,종로영업소
2021-01-24,24.1,55.02,7.25,0.33,1095,P1,P107,P107004,쌀로별,종로영업소
2021-01-31,20.19,58.77,7.99,0.36,1095,P1,P107,P107004,쌀로별,종로영업소
2021-02-07,84.25,62.17,11.04,0.33,1095,P1,P107,P107004,쌀로별,종로영업소
2021-02-14,32.0,56.87,12.51,0.41,1095,P1,P107,P107004,쌀로별,종로영업소
2021-02-21,78.5,53.55,14.14,0.34,1095,P1,P107,P107004,쌀로별,종로영업소
2021-02-28,52.6,38.63,11.66,0.33,1095,P1,P107,P107004,쌀로별,종로영업소
2021-03-07,43.39,69.16,14.03,0.34,1095,P1,P107,P107004,쌀로별,종로영업소
2021-03-14,40.12,55.23,15.1,0.32,1095,P1,P107,P107004,쌀로별,종로영업소
2021-03-21,35.56,50.36,18.74,0.38,1095,P1,P107,P107004,쌀로별,종로영업소
2021-03-28,82.21,60.48,19.7,0.38,1095,P1,P107,P107004,쌀로별,종로영업소
2021-04-04,21.33,44.81,20.66,0.35,1095,P1,P107,P107004,쌀로별,종로영업소
2021-04-11,84.69,44.18,25.02,0.4,1095,P1,P107,P107004,쌀로별,종로영업소
2021-04-18,59.44,63.77,18.84,0.37,1095,P1,P107,P107004,쌀로별,종로영업소
2021-04-25,48.81,47.1,19.5,0.33,1095,P1,P107,P107004,쌀로별,종로영업소
2021-05-02,39.52,62.94,15.37,0.38,1095,P1,P107,P107004,쌀로별,종로영업소
2021-05-09,33.06,62.38,19.06,0.35,1095,P1,P107,P107004,쌀로별,종로영업소
2021-05-16,44.44,54.14,22.91,0.36,1095,P1,P107,P107004,쌀로별,종로영업소
2021-05-23,31.62,77.19,9.65,0.36,1095,P1,P107,P107004,쌀로별,종로영업소
2021-05-30,9.25,70.49,17.71,0.34,1095,P1,P107,P107004,쌀로별,종로영업소
2021-06-06,54.94,71.24,19.53,0.37,1095,P1,P107,P107004,쌀로별,종로영업소
2021-06-13,39.62,70.49,15.81,0.36,1095,P1,P107,P107004,쌀로별,종로영업소
2021-06-20,24.04,72.89,13.14,0.36,1095,P1,P107,P107004,쌀로별,종로영업소
2021-06-27,30.19,69.28,20.63,0.36,1095,P1,P107,P107004,쌀로별,종로영업소
2021-07-04,37.85,71.95,17.26,0.33,1095,P1,P107,P107004,쌀로별,종로영업소
2021-07-11,34.83,78.64,14.27,0.34,1095,P1,P107,P107004,쌀로별,종로영업소
2021-07-18,91.92410675407191,72.2,21.66,0.35,1095,P1,P107,P107004,쌀로별,종로영업소
2021-07-25,47.5,67.94,20.77,0.35,1095,P1,P107,P107004,쌀로별,종로영업소
2021-08-01,35.94,65.66,17.34,0.39,1095,P1,P107,P107004,쌀로별,종로영업소
2021-08-08,55.17,72.54,16.51,0.38,1095,P1,P107,P107004,쌀로별,종로영업소
2021-08-15,57.0,64.49,20.03,0.35,1095,P1,P107,P107004,쌀로별,종로영업소
2021-08-22,65.94,61.24,19.47,0.38,1095,P1,P107,P107004,쌀로별,종로영업소
2021-08-29,70.35,88.1,5.4,0.39,1095,P1,P107,P107004,쌀로별,종로영업소
2021-09-05,50.69,72.38,14.04,0.37,1095,P1,P107,P107004,쌀로별,종로영업소
2021-09-12,89.64,80.15,13.2,0.37,1095,P1,P107,P107004,쌀로별,종로영업소
2021-09-19,69.19,63.13,19.43,0.38,1095,P1,P107,P107004,쌀로별,종로영업소
2021-09-26,54.19,67.38,18.14,0.37,1095,P1,P107,P107004,쌀로별,종로영업소
2021-10-03,60.75,77.28,11.53,0.35,1095,P1,P107,P107004,쌀로별,종로영업소
2021-10-10,91.92410675407191,86.27,4.47,0.37,1095,P1,P107,P107004,쌀로별,종로영업소
2021-10-17,66.46,72.79,11.17,0.37,1095,P1,P107,P107004,쌀로별,종로영업소
2021-10-24,91.92410675407191,64.15,13.2,0.39,1095,P1,P107,P107004,쌀로별,종로영업소
2021-10-31,47.69,60.62,13.66,0.41,1095,P1,P107,P107004,쌀로별,종로영업소
2021-11-07,68.29,76.61,10.66,0.39,1095,P1,P107,P107004,쌀로별,종로영업소
2021-11-14,50.44,68.91,8.04,0.39,1095,P1,P107,P107004,쌀로별,종로영업소
2021-11-21,72.52,71.66,9.1,0.35,1095,P1,P107,P107004,쌀로별,종로영업소
2021-11-28,52.5,58.9,8.81,0.35,1095,P1,P107,P107004,쌀로별,종로영업소
2021-12-05,61.5,61.42,8.44,0.38,1095,P1,P107,P107004,쌀로별,종로영업소
2021-12-12,91.92410675407191,70.75,7.19,0.36,1095,P1,P107,P107004,쌀로별,종로영업소
2021-12-19,71.0,64.35,7.86,0.35,1095,P1,P107,P107004,쌀로별,종로영업소
2021-12-26,78.38,62.93,7.7,0.35,1095,P1,P107,P107004,쌀로별,종로영업소
2022-01-02,77.12,65.51,5.99,0.36,1095,P1,P107,P107004,쌀로별,종로영업소
2022-01-09,91.92410675407191,49.89,10.37,0.31,1095,P1,P107,P107004,쌀로별,종로영업소
2022-01-16,61.5,51.68,11.11,0.33,1095,P1,P107,P107004,쌀로별,종로영업소
2022-01-23,91.92410675407191,61.28,10.03,0.33,1095,P1,P107,P107004,쌀로별,종로영업소
2022-01-30,72.73,60.51,9.78,0.32,1095,P1,P107,P107004,쌀로별,종로영업소
2022-02-06,5.69,53.3,12.94,0.28,1095,P1,P107,P107004,쌀로별,종로영업소
2022-02-13,91.12,56.07,13.05,0.31,1095,P1,P107,P107004,쌀로별,종로영업소
2022-02-20,61.43,52.44,12.52,0.32,1095,P1,P107,P107004,쌀로별,종로영업소
2022-02-27,31.25,55.44,14.63,0.29,1095,P1,P107,P107004,쌀로별,종로영업소
2022-03-06,13.4,58.01,15.38,0.28,1095,P1,P107,P107004,쌀로별,종로영업소
2022-03-13,10.64,52.56,15.74,0.26,1095,P1,P107,P107004,쌀로별,종로영업소
2022-03-20,24.95,67.51,11.32,0.26,1095,P1,P107,P107004,쌀로별,종로영업소
2022-03-27,50.18,56.31,14.18,0.26,1095,P1,P107,P107004,쌀로별,종로영업소
2022-04-03,23.75,56.37,19.66,0.26,1095,P1,P107,P107004,쌀로별,종로영업소
2022-04-10,25.5,47.75,23.29,0.24,1095,P1,P107,P107004,쌀로별,종로영업소
2022-04-17,17.46,66.2,11.99,0.26,1095,P1,P107,P107004,쌀로별,종로영업소
2022-04-24,21.94,56.24,18.64,0.25,1095,P1,P107,P107004,쌀로별,종로영업소
2022-05-01,21.85,61.32,17.38,0.24,1095,P1,P107,P107004,쌀로별,종로영업소
2022-05-08,16.68,56.4,26.6,0.24,1095,P1,P107,P107004,쌀로별,종로영업소
2022-05-15,12.18,48.37,26.84,0.24,1095,P1,P107,P107004,쌀로별,종로영업소
2022-05-22,19.87,56.76,23.33,0.26,1095,P1,P107,P107004,쌀로별,종로영업소
2022-05-29,9.0,60.31,28.0,0.25,1095,P1,P107,P107004,쌀로별,종로영업소
2022-06-05,14.0,60.91,24.75,0.25,1095,P1,P107,P107004,쌀로별,종로영업소
2022-06-12,20.81,65.04,15.57,0.24,1095,P1,P107,P107004,쌀로별,종로영업소
2022-06-19,31.31,74.34,15.24,0.26,1095,P1,P107,P107004,쌀로별,종로영업소
2022-06-26,14.44,81.04,13.17,0.24,1095,P1,P107,P107004,쌀로별,종로영업소
2022-07-03,13.31,0.0,0.0,0.23,1095,P1,P107,P107004,쌀로별,종로영업소
2022-07-10,22.62,0.0,0.0,0.25,1095,P1,P107,P107004,쌀로별,종로영업소
2022-07-17,31.19,0.0,0.0,0.25,1095,P1,P107,P107004,쌀로별,종로영업소
2022-07-24,3.5,74.86,22.47,0.23,1095,P1,P107,P107004,쌀로별,종로영업소
2022-07-31,20.69,70.15,23.01,0.24,1095,P1,P107,P107004,쌀로별,종로영업소
2022-08-07,9.12,86.62,10.21,0.24,1095,P1,P107,P107004,쌀로별,종로영업소
2022-08-14,10.5,91.37,6.03,0.24,1095,P1,P107,P107004,쌀로별,종로영업소
2022-08-21,47.94,79.21,12.01,0.25,1095,P1,P107,P107004,쌀로별,종로영업소
2022-08-28,15.46,73.0,16.12,0.25,1095,P1,P107,P107004,쌀로별,종로영업소
2022-09-04,39.44,71.27,20.32,0.26,1095,P1,P107,P107004,쌀로별,종로영업소
2022-09-11,18.94,73.29,19.77,0.25,1095,P1,P107,P107004,쌀로별,종로영업소
2022-09-18,11.75,0.0,0.0,0.24,1095,P1,P107,P107004,쌀로별,종로영업소
2022-09-25,29.19,61.0,18.73,0.24,1095,P1,P107,P107004,쌀로별,종로영업소
2022-10-02,19.56,63.82,17.76,0.24,1095,P1,P107,P107004,쌀로별,종로영업소
2022-10-09,20.0,76.54,11.17,0.24,1095,P1,P107,P107004,쌀로별,종로영업소
2022-10-16,34.62,70.41,16.81,0.25,1095,P1,P107,P107004,쌀로별,종로영업소
2022-10-23,28.37,59.76,17.32,0.25,1095,P1,P107,P107004,쌀로별,종로영업소
2022-10-30,23.13,0.0,0.0,0.24,1095,P1,P107,P107004,쌀로별,종로영업소
2022-11-06,16.0,61.09,9.89,0.25,1095,P1,P107,P107004,쌀로별,종로영업소
2022-11-13,12.44,0.0,0.0,0.24,1095,P1,P107,P107004,쌀로별,종로영업소
2022-11-20,20.37,73.09,9.24,0.24,1095,P1,P107,P107004,쌀로별,종로영업소
2022-11-27,15.5,65.39,9.07,0.24,1095,P1,P107,P107004,쌀로별,종로영업소
2022-12-04,9.5,0.0,0.0,0.23,1095,P1,P107,P107004,쌀로별,종로영업소
2022-12-11,10.75,0.0,0.0,0.28,1095,P1,P107,P107004,쌀로별,종로영업소
2022-12-18,18.94,66.18,6.69,0.35,1095,P1,P107,P107004,쌀로별,종로영업소
2022-12-25,16.43,0.0,0.0,0.33,1095,P1,P107,P107004,쌀로별,종로영업소
2023-01-01,8.94,64.27,10.18,0.33,1095,P1,P107,P107004,쌀로별,종로영업소
2023-01-08,59.94,56.02,9.7,0.34,1095,P1,P107,P107004,쌀로별,종로영업소
2023-01-15,6.56,0.0,0.0,0.32,1095,P1,P107,P107004,쌀로별,종로영업소
2023-01-22,62.94,0.0,0.0,0.34,1095,P1,P107,P107004,쌀로별,종로영업소
2023-01-29,19.44,67.42,8.5,0.33,1095,P1,P107,P107004,쌀로별,종로영업소
2023-02-05,18.94,54.43,13.04,0.33,1095,P1,P107,P107004,쌀로별,종로영업소
2023-02-12,17.81,0.0,0.0,0.34,1095,P1,P107,P107004,쌀로별,종로영업소
2023-02-19,58.19,60.59,8.61,0.33,1095,P1,P107,P107004,쌀로별,종로영업소
2023-02-26,20.5,0.0,0.0,0.23,1095,P1,P107,P107004,쌀로별,종로영업소
2023-03-05,38.56,52.66,17.06,0.23,1095,P1,P107,P107004,쌀로별,종로영업소
2023-03-12,35.81,0.0,0.0,0.24,1095,P1,P107,P107004,쌀로별,종로영업소
2020-03-22,212.16970841099055,48.45,17.31,0.3,1095,P1,P102,P102007,봉캔디,종로영업소
2020-03-29,-6.4,41.55,19.42,0.3,1095,P1,P102,P102007,봉캔디,종로영업소
2020-04-05,36.83,42.4,21.42,0.34,1095,P1,P102,P102007,봉캔디,종로영업소
2020-04-12,41.78,45.1,22.02,0.3,1095,P1,P102,P102007,봉캔디,종로영업소
2020-04-19,23.3,48.15,20.84,0.29,1095,P1,P102,P102007,봉캔디,종로영업소
2020-04-26,47.52,58.03,17.2,0.3,1095,P1,P102,P102007,봉캔디,종로영업소
2020-05-03,43.45,61.29,20.71,0.33,1095,P1,P102,P102007,봉캔디,종로영업소
2020-05-10,41.75,36.84,24.64,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2020-05-17,36.38,56.26,16.7,0.31,1095,P1,P102,P102007,봉캔디,종로영업소
2020-05-24,53.2,66.18,16.58,0.3,1095,P1,P102,P102007,봉캔디,종로영업소
2020-05-31,42.6,74.11,22.37,0.28,1095,P1,P102,P102007,봉캔디,종로영업소
2020-06-07,53.25,73.35,21.29,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2020-06-14,44.25,62.27,22.13,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2020-06-21,20.5,61.04,18.58,0.34,1095,P1,P102,P102007,봉캔디,종로영업소
2020-06-28,18.9,74.28,10.55,0.27,1095,P1,P102,P102007,봉캔디,종로영업소
2020-07-05,51.89,74.91,14.52,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2020-07-12,69.7,72.08,19.05,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2020-07-19,23.32,77.26,17.64,0.31,1095,P1,P102,P102007,봉캔디,종로영업소
2020-07-26,90.03,87.88,5.32,0.35,1095,P1,P102,P102007,봉캔디,종로영업소
2020-08-02,24.45,87.19,8.41,0.3,1095,P1,P102,P102007,봉캔디,종로영업소
2020-08-09,30.72,89.5,6.51,0.3,1095,P1,P102,P102007,봉캔디,종로영업소
2020-08-16,11.25,89.72,9.39,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2020-08-23,212.16970841099055,78.39,16.16,0.33,1095,P1,P102,P102007,봉캔디,종로영업소
2020-08-30,20.13,76.6,15.04,0.35,1095,P1,P102,P102007,봉캔디,종로영업소
2020-09-06,68.77,75.52,13.37,0.3,1095,P1,P102,P102007,봉캔디,종로영업소
2020-09-13,145.1,78.75,13.82,0.33,1095,P1,P102,P102007,봉캔디,종로영업소
2020-09-20,46.43,70.88,14.69,0.33,1095,P1,P102,P102007,봉캔디,종로영업소
2020-09-27,29.68,57.82,19.13,0.35,1095,P1,P102,P102007,봉캔디,종로영업소
2020-10-04,20.0,66.91,16.75,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2020-10-11,90.9,55.38,18.31,0.3,1095,P1,P102,P102007,봉캔디,종로영업소
2020-10-18,19.37,54.26,11.96,0.31,1095,P1,P102,P102007,봉캔디,종로영업소
2020-10-25,102.8,63.78,12.06,0.33,1095,P1,P102,P102007,봉캔디,종로영업소
2020-11-01,-71.13586225714441,52.9,14.15,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2020-11-08,39.2,55.1,11.6,0.31,1095,P1,P102,P102007,봉캔디,종로영업소
2020-11-15,61.35,56.16,11.4,0.35,1095,P1,P102,P102007,봉캔디,종로영업소
2020-11-22,76.78,81.15,4.23,0.33,1095,P1,P102,P102007,봉캔디,종로영업소
2020-11-29,48.4,60.83,9.12,0.33,1095,P1,P102,P102007,봉캔디,종로영업소
2020-12-06,80.72,47.88,10.58,0.34,1095,P1,P102,P102007,봉캔디,종로영업소
2020-12-13,55.3,63.23,7.63,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2020-12-20,145.73,46.25,11.31,0.33,1095,P1,P102,P102007,봉캔디,종로영업소
2020-12-27,144.7,68.04,7.72,0.35,1095,P1,P102,P102007,봉캔디,종로영업소
2021-01-03,30.85,63.2,7.65,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2021-01-10,38.67,52.01,8.43,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2021-01-17,22.78,66.66,7.29,0.29,1095,P1,P102,P102007,봉캔디,종로영업소
2021-01-24,52.92,58.89,7.62,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2021-01-31,13.15,52.39,9.4,0.31,1095,P1,P102,P102007,봉캔디,종로영업소
2021-02-07,17.62,64.02,10.38,0.31,1095,P1,P102,P102007,봉캔디,종로영업소
2021-02-14,67.07,55.38,13.15,0.35,1095,P1,P102,P102007,봉캔디,종로영업소
2021-02-21,207.05,55.12,13.94,0.33,1095,P1,P102,P102007,봉캔디,종로영업소
2021-02-28,22.5,39.24,13.64,0.31,1095,P1,P102,P102007,봉캔디,종로영업소
2021-03-07,53.12,72.35,11.82,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2021-03-14,56.75,58.16,16.17,0.34,1095,P1,P102,P102007,봉캔디,종로영업소
2021-03-21,28.53,52.88,17.72,0.34,1095,P1,P102,P102007,봉캔디,종로영업소
2021-03-28,90.05,61.52,20.44,0.34,1095,P1,P102,P102007,봉캔디,종로영업소
2021-04-04,16.07,46.34,18.97,0.3,1095,P1,P102,P102007,봉캔디,종로영업소
2021-04-11,52.38,44.1,24.94,0.31,1095,P1,P102,P102007,봉캔디,종로영업소
2021-04-18,25.15,64.86,17.12,0.33,1095,P1,P102,P102007,봉캔디,종로영업소
2021-04-25,28.38,48.85,20.94,0.34,1095,P1,P102,P102007,봉캔디,종로영업소
2021-05-02,16.57,67.79,13.45,0.3,1095,P1,P102,P102007,봉캔디,종로영업소
2021-05-09,100.22,62.48,18.66,0.33,1095,P1,P102,P102007,봉캔디,종로영업소
2021-05-16,57.63,56.36,20.8,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2021-05-23,43.7,75.61,11.09,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2021-05-30,19.82,69.9,17.43,0.31,1095,P1,P102,P102007,봉캔디,종로영업소
2021-06-06,48.7,72.66,16.95,0.34,1095,P1,P102,P102007,봉캔디,종로영업소
2021-06-13,40.53,72.78,13.51,0.31,1095,P1,P102,P102007,봉캔디,종로영업소
2021-06-20,32.29,71.35,16.24,0.3,1095,P1,P102,P102007,봉캔디,종로영업소
2021-06-27,75.15,69.18,21.53,0.33,1095,P1,P102,P102007,봉캔디,종로영업소
2021-07-04,53.67,73.62,16.54,0.31,1095,P1,P102,P102007,봉캔디,종로영업소
2021-07-11,38.3,77.49,15.12,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2021-07-18,60.1,72.76,20.63,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2021-07-25,29.25,69.92,19.12,0.37,1095,P1,P102,P102007,봉캔디,종로영업소
2021-08-01,19.55,64.32,17.91,0.29,1095,P1,P102,P102007,봉캔디,종로영업소
2021-08-08,56.95,74.91,14.66,0.31,1095,P1,P102,P102007,봉캔디,종로영업소
2021-08-15,106.7,66.28,17.78,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2021-08-22,15.0,62.67,18.48,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2021-08-29,158.2,87.8,5.8,0.33,1095,P1,P102,P102007,봉캔디,종로영업소
2021-09-05,107.37,75.07,13.05,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2021-09-12,58.35,82.47,12.52,0.33,1095,P1,P102,P102007,봉캔디,종로영업소
2021-09-19,46.85,62.35,20.03,0.33,1095,P1,P102,P102007,봉캔디,종로영업소
2021-09-26,15.6,67.37,18.13,0.31,1095,P1,P102,P102007,봉캔디,종로영업소
2021-10-03,141.65,77.56,13.21,0.37,1095,P1,P102,P102007,봉캔디,종로영업소
2021-10-10,76.6,84.94,5.61,0.33,1095,P1,P102,P102007,봉캔디,종로영업소
2021-10-17,124.45,71.38,11.9,0.31,1095,P1,P102,P102007,봉캔디,종로영업소
2021-10-24,129.78,64.32,11.56,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2021-10-31,20.3,62.49,14.28,0.32,1095,P1,P102,P102007,봉캔디,종로영업소
2021-11-07,57.58,73.71,11.6,0.33,1095,P1,P102,P102007,봉캔디,종로영업소
2021-11-14,43.25,68.77,8.36,0.36,1095,P1,P102,P102007,봉캔디,종로영업소
2021-11-21,24.8,72.13,8.65,0.29,1095,P1,P102,P102007,봉캔디,종로영업소
2021-11-28,126.85,60.17,8.37,0.28,1095,P1,P102,P102007,봉캔디,종로영업소
2021-12-05,39.83,62.72,8.17,0.29,1095,P1,P102,P102007,봉캔디,종로영업소
2021-12-12,39.6,68.96,7.54,0.3,1095,P1,P102,P102007,봉캔디,종로영업소
2021-12-19,34.2,65.19,7.78,0.28,1095,P1,P102,P102007,봉캔디,종로영업소
2021-12-26,42.75,60.86,7.57,0.29,1095,P1,P102,P102007,봉캔디,종로영업소
2022-01-02,212.16970841099055,57.12,7.57,0.3,1095,P1,P102,P102007,봉캔디,종로영업소
2022-01-09,111.85,51.05,9.56,0.29,1095,P1,P102,P102007,봉캔디,종로영업소
2022-01-16,26.5,53.63,10.69,0.27,1095,P1,P102,P102007,봉캔디,종로영업소
2022-01-23,25.4,63.29,6.67,0.29,1095,P1,P102,P102007,봉캔디,종로영업소
2022-01-30,53.6,61.24,8.61,0.31,1095,P1,P102,P102007,봉캔디,종로영업소
2022-02-06,14.0,53.16,13.24,0.29,1095,P1,P102,P102007,봉캔디,종로영업소
2022-02-13,45.28,55.67,13.14,0.28,1095,P1,P102,P102007,봉캔디,종로영업소
2022-02-20,212.16970841099055,51.99,13.27,0.29,1095,P1,P102,P102007,봉캔디,종로영업소
2022-02-27,212.16970841099055,50.59,15.36,0.28,1095,P1,P102,P102007,봉캔디,종로영업소
2022-03-06,47.78,58.29,14.13,0.27,1095,P1,P102,P102007,봉캔디,종로영업소
2022-03-13,61.02,54.45,15.6,0.25,1095,P1,P102,P102007,봉캔디,종로영업소
2022-03-20,33.75,70.33,9.94,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-03-27,112.95,61.22,12.38,0.27,1095,P1,P102,P102007,봉캔디,종로영업소
2022-04-03,41.75,55.93,19.31,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-04-10,35.55,47.65,23.35,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-04-17,43.07,64.26,16.55,0.27,1095,P1,P102,P102007,봉캔디,종로영업소
2022-04-24,212.16970841099055,56.91,18.58,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-05-01,33.28,58.64,18.35,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-05-08,36.1,54.07,26.57,0.25,1095,P1,P102,P102007,봉캔디,종로영업소
2022-05-15,46.03,48.5,26.78,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-05-22,58.3,56.27,23.72,0.28,1095,P1,P102,P102007,봉캔디,종로영업소
2022-05-29,27.33,61.59,27.18,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-06-05,33.35,62.26,24.4,0.25,1095,P1,P102,P102007,봉캔디,종로영업소
2022-06-12,40.13,68.95,14.9,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-06-19,63.03,74.21,15.43,0.27,1095,P1,P102,P102007,봉캔디,종로영업소
2022-06-26,49.08,81.83,14.47,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-07-03,56.0,0.0,0.0,0.25,1095,P1,P102,P102007,봉캔디,종로영업소
2022-07-10,51.25,0.0,0.0,0.25,1095,P1,P102,P102007,봉캔디,종로영업소
2022-07-17,56.25,0.0,0.0,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-07-24,29.3,75.54,20.1,0.25,1095,P1,P102,P102007,봉캔디,종로영업소
2022-07-31,49.42,70.12,23.11,0.27,1095,P1,P102,P102007,봉캔디,종로영업소
2022-08-07,71.05,83.62,14.39,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-08-14,189.75,89.57,7.67,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-08-21,50.75,79.28,12.32,0.25,1095,P1,P102,P102007,봉캔디,종로영업소
2022-08-28,25.0,73.66,14.01,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-09-04,43.5,77.54,13.05,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-09-11,60.25,72.44,19.89,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-09-18,44.2,0.0,0.0,0.27,1095,P1,P102,P102007,봉캔디,종로영업소
2022-09-25,50.65,60.71,18.99,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-10-02,55.25,64.98,18.58,0.27,1095,P1,P102,P102007,봉캔디,종로영업소
2022-10-09,47.5,77.2,9.88,0.25,1095,P1,P102,P102007,봉캔디,종로영업소
2022-10-16,61.08,69.98,17.23,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-10-23,75.58,58.45,17.56,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-10-30,68.6,0.0,0.0,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-11-06,212.16970841099055,59.5,12.21,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-11-13,120.25,0.0,0.0,0.27,1095,P1,P102,P102007,봉캔디,종로영업소
2022-11-20,66.0,71.81,9.84,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-11-27,125.0,65.73,8.9,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-12-04,52.58,0.0,0.0,0.28,1095,P1,P102,P102007,봉캔디,종로영업소
2022-12-11,74.95,0.0,0.0,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2022-12-18,106.25,66.18,6.85,0.27,1095,P1,P102,P102007,봉캔디,종로영업소
2022-12-25,143.8,0.0,0.0,0.26,1095,P1,P102,P102007,봉캔디,종로영업소
2023-01-01,53.25,63.14,10.22,0.27,1095,P1,P102,P102007,봉캔디,종로영업소
