yymmdd,qty,SP1,브랜드
2020-04-26,51.09375,종로영업소,허쉬라지바
2020-05-03,18.625,종로영업소,허쉬라지바
2020-05-10,42.40625,종로영업소,허쉬라지바
2020-05-17,28.046875,종로영업소,허쉬라지바
2020-05-24,42.34375,종로영업소,허쉬라지바
2020-05-31,27.046875,종로영업소,허쉬라지바
2020-06-07,18.546875,종로영업소,허쉬라지바
2020-06-14,17.546875,종로영업소,허쉬라지바
2020-06-21,11.171875,종로영업소,허쉬라지바
2020-06-28,6.75,종로영업소,허쉬라지바
2020-07-05,12.2890625,종로영업소,허쉬라지바
2020-07-12,15.671875,종로영업소,허쉬라지바
2020-07-19,42.90625,종로영업소,허쉬라지바
2020-07-26,28.921875,종로영업소,허쉬라지바
2020-08-02,18.203125,종로영업소,허쉬라지바
2020-08-09,34.875,종로영업소,허쉬라지바
2020-08-16,20.671875,종로영업소,허쉬라지바
2020-08-23,14.1171875,종로영업소,허쉬라지바
2020-08-30,17.375,종로영업소,허쉬라지바
2020-09-06,37.71875,종로영업소,허쉬라지바
2020-09-13,69.25,종로영업소,허쉬라지바
2020-09-20,36.71875,종로영업소,허쉬라지바
2020-09-27,37.34375,종로영업소,허쉬라지바
2020-10-04,13.5,종로영업소,허쉬라지바
2020-10-11,35.5,종로영업소,허쉬라지바
2020-10-18,13.9609375,종로영업소,허쉬라지바
2020-10-25,60.75,종로영업소,허쉬라지바
2020-11-01,23.453125,종로영업소,허쉬라지바
2020-11-08,69.25,종로영업소,허쉬라지바
2020-11-15,28.625,종로영업소,허쉬라지바
2020-11-22,15.7890625,종로영업소,허쉬라지바
2020-11-29,69.25,종로영업소,허쉬라지바
2020-12-06,24.209253311157227,종로영업소,허쉬라지바
2020-12-13,69.25,종로영업소,허쉬라지바
2020-12-20,69.25,종로영업소,허쉬라지바
2020-12-27,23.25,종로영업소,허쉬라지바
2021-01-03,15.7890625,종로영업소,허쉬라지바
2021-01-10,40.03125,종로영업소,허쉬라지바
2021-01-17,63.96875,종로영업소,허쉬라지바
2021-01-24,43.21875,종로영업소,허쉬라지바
2021-01-31,24.209253311157227,종로영업소,허쉬라지바
2021-02-07,47.78125,종로영업소,허쉬라지바
2021-02-14,17.75,종로영업소,허쉬라지바
2021-02-21,20.875,종로영업소,허쉬라지바
2021-02-28,34.34375,종로영업소,허쉬라지바
2021-03-07,29.703125,종로영업소,허쉬라지바
2021-03-14,18.046875,종로영업소,허쉬라지바
2021-03-21,8.0390625,종로영업소,허쉬라지바
2021-03-28,28.296875,종로영업소,허쉬라지바
2021-04-04,24.209253311157227,종로영업소,허쉬라지바
2021-04-11,32.21875,종로영업소,허쉬라지바
2021-04-18,19.75,종로영업소,허쉬라지바
2021-04-25,7.328125,종로영업소,허쉬라지바
2021-05-02,6.5390625,종로영업소,허쉬라지바
2021-05-09,7.421875,종로영업소,허쉬라지바
2021-05-16,24.209253311157227,종로영업소,허쉬라지바
2021-05-23,18.25,종로영업소,허쉬라지바
2021-05-30,69.25,종로영업소,허쉬라지바
2021-06-06,24.209253311157227,종로영업소,허쉬라지바
2021-06-13,6.9609375,종로영업소,허쉬라지바
2021-06-20,19.046875,종로영업소,허쉬라지바
2021-06-27,28.25,종로영업소,허쉬라지바
2021-07-04,43.90625,종로영업소,허쉬라지바
2021-07-11,20.421875,종로영업소,허쉬라지바
2021-07-18,24.209253311157227,종로영업소,허쉬라지바
2021-07-25,13.7109375,종로영업소,허쉬라지바
2021-08-01,24.209253311157227,종로영업소,허쉬라지바
2021-08-08,12.921875,종로영업소,허쉬라지바
2021-08-15,10.7109375,종로영업소,허쉬라지바
2021-08-22,48.90625,종로영업소,허쉬라지바
2021-08-29,13.0390625,종로영업소,허쉬라지바
2021-09-05,22.546875,종로영업소,허쉬라지바
2021-09-12,28.203125,종로영업소,허쉬라지바
2021-09-19,55.53125,종로영업소,허쉬라지바
2021-09-26,24.209253311157227,종로영업소,허쉬라지바
2021-10-03,16.921875,종로영업소,허쉬라지바
2021-10-10,43.375,종로영업소,허쉬라지바
2021-10-17,14.578125,종로영업소,허쉬라지바
2021-10-24,38.5,종로영업소,허쉬라지바
2021-10-31,24.209253311157227,종로영업소,허쉬라지바
2021-11-07,42.0,종로영업소,허쉬라지바
2021-11-14,24.209253311157227,종로영업소,허쉬라지바
2021-11-21,24.209253311157227,종로영업소,허쉬라지바
2021-11-28,36.28125,종로영업소,허쉬라지바
2021-12-05,24.171875,종로영업소,허쉬라지바
2021-12-12,25.828125,종로영업소,허쉬라지바
2021-12-19,13.5390625,종로영업소,허쉬라지바
2021-12-26,19.796875,종로영업소,허쉬라지바
2022-01-02,10.25,종로영업소,허쉬라지바
2022-01-09,25.203125,종로영업소,허쉬라지바
2022-01-16,11.1171875,종로영업소,허쉬라지바
2022-01-23,31.75,종로영업소,허쉬라지바
2022-01-30,19.125,종로영업소,허쉬라지바
2022-02-06,12.421875,종로영업소,허쉬라지바
2022-02-13,61.96875,종로영업소,허쉬라지바
2022-02-20,33.40625,종로영업소,허쉬라지바
2022-02-27,8.40625,종로영업소,허쉬라지바
2022-03-06,15.25,종로영업소,허쉬라지바
2022-03-13,26.75,종로영업소,허쉬라지바
2022-03-20,21.828125,종로영업소,허쉬라지바
2022-03-27,22.625,종로영업소,허쉬라지바
2022-04-03,5.75,종로영업소,허쉬라지바
2022-04-10,21.671875,종로영업소,허쉬라지바
2022-04-17,15.4609375,종로영업소,허쉬라지바
2022-04-24,24.209253311157227,종로영업소,허쉬라지바
2022-05-01,16.75,종로영업소,허쉬라지바
2022-05-08,19.75,종로영업소,허쉬라지바
2022-05-15,20.703125,종로영업소,허쉬라지바
2022-05-22,20.296875,종로영업소,허쉬라지바
2022-05-29,18.453125,종로영업소,허쉬라지바
2022-06-05,20.953125,종로영업소,허쉬라지바
2022-06-12,17.453125,종로영업소,허쉬라지바
2022-06-19,16.046875,종로영업소,허쉬라지바
2022-06-26,21.171875,종로영업소,허쉬라지바
2022-07-03,11.171875,종로영업소,허쉬라지바
2022-07-10,11.921875,종로영업소,허쉬라지바
2022-07-17,18.75,종로영업소,허쉬라지바
2022-07-24,12.2109375,종로영업소,허쉬라지바
2022-07-31,11.75,종로영업소,허쉬라지바
2022-08-07,14.3671875,종로영업소,허쉬라지바
2022-08-14,19.296875,종로영업소,허쉬라지바
2022-08-21,19.296875,종로영업소,허쉬라지바
2022-08-28,22.046875,종로영업소,허쉬라지바
2022-09-04,25.0,종로영업소,허쉬라지바
2022-09-11,18.078125,종로영업소,허쉬라지바
2022-09-18,36.65625,종로영업소,허쉬라지바
2022-09-25,18.125,종로영업소,허쉬라지바
2022-10-02,18.453125,종로영업소,허쉬라지바
2022-10-09,18.875,종로영업소,허쉬라지바
2022-10-16,21.0,종로영업소,허쉬라지바
2022-10-23,31.796875,종로영업소,허쉬라지바
2022-10-30,20.625,종로영업소,허쉬라지바
2022-11-06,25.0,종로영업소,허쉬라지바
2022-11-13,14.328125,종로영업소,허쉬라지바
2022-11-20,21.125,종로영업소,허쉬라지바
2022-11-27,5.4609375,종로영업소,허쉬라지바
2022-12-04,27.921875,종로영업소,허쉬라지바
2022-12-11,23.125,종로영업소,허쉬라지바
2022-12-18,14.6171875,종로영업소,허쉬라지바
2022-12-25,8.578125,종로영업소,허쉬라지바
2023-01-01,17.203125,종로영업소,허쉬라지바
2023-01-08,50.34375,종로영업소,허쉬라지바
2023-01-15,15.5,종로영업소,허쉬라지바
2023-01-22,65.0,종로영업소,허쉬라지바
2021-09-12,37.499603271484375,종로영업소,야채
2021-09-19,11.0,종로영업소,야채
2021-09-26,37.499603271484375,종로영업소,야채
2021-10-03,61.0,종로영업소,야채
2021-10-10,66.0,종로영업소,야채
2021-10-17,13.0,종로영업소,야채
2021-10-24,15.0,종로영업소,야채
2021-10-31,99.625,종로영업소,야채
2021-11-07,9.0,종로영업소,야채
2021-11-14,19.0,종로영업소,야채
2021-11-21,24.5,종로영업소,야채
2021-11-28,99.625,종로영업소,야채
2021-12-05,67.0,종로영업소,야채
2021-12-12,62.0,종로영업소,야채
2021-12-19,62.0,종로영업소,야채
2021-12-26,21.0,종로영업소,야채
2022-01-02,68.0,종로영업소,야채
2022-01-09,21.0,종로영업소,야채
2022-01-16,99.625,종로영업소,야채
2022-01-23,16.0,종로영업소,야채
2022-01-30,91.0,종로영업소,야채
2022-02-06,37.499603271484375,종로영업소,야채
2022-02-13,72.0,종로영업소,야채
2022-02-20,61.0,종로영업소,야채
2022-02-27,77.0,종로영업소,야채
2022-03-06,60.0,종로영업소,야채
2022-03-13,80.0,종로영업소,야채
2022-03-20,26.203125,종로영업소,야채
2022-03-27,85.0,종로영업소,야채
2022-04-03,99.625,종로영업소,야채
2022-04-10,23.734375,종로영업소,야채
2022-04-17,28.0,종로영업소,야채
2022-04-24,22.0,종로영업소,야채
2022-05-01,11.0,종로영업소,야채
2022-05-08,32.0,종로영업소,야채
2022-05-15,35.0,종로영업소,야채
2022-05-22,18.0,종로영업소,야채
2022-05-29,25.0,종로영업소,야채
2022-06-05,19.0,종로영업소,야채
2022-06-12,30.546875,종로영업소,야채
2022-06-19,28.0,종로영업소,야채
2022-06-26,26.5,종로영업소,야채
2022-07-03,26.5,종로영업소,야채
2022-07-10,28.96875,종로영업소,야채
2022-07-17,24.0,종로영업소,야채
2022-07-24,18.0,종로영업소,야채
2022-07-31,34.0,종로영업소,야채
2022-08-07,20.65625,종로영업소,야채
2022-08-14,33.0,종로영업소,야채
2022-08-21,28.328125,종로영업소,야채
2022-08-28,30.703125,종로영업소,야채
2022-09-04,95.625,종로영업소,야채
2022-09-11,45.0,종로영업소,야채
2022-09-18,22.0,종로영업소,야채
2022-09-25,13.5,종로영업소,야채
2022-10-02,37.499603271484375,종로영업소,야채
2022-10-09,42.8125,종로영업소,야채
2022-10-16,46.84375,종로영업소,야채
2022-10-23,22.078125,종로영업소,야채
2022-10-30,83.3125,종로영업소,야채
2022-11-06,42.34375,종로영업소,야채
2022-11-13,22.671875,종로영업소,야채
2022-11-20,39.46875,종로영업소,야채
2022-11-27,19.578125,종로영업소,야채
2022-12-04,20.828125,종로영업소,야채
2022-12-11,47.375,종로영업소,야채
2022-12-18,29.328125,종로영업소,야채
2022-12-25,29.328125,종로영업소,야채
2023-01-01,12.53125,종로영업소,야채
2023-01-08,33.34375,종로영업소,야채
2023-01-15,41.59375,종로영업소,야채
2023-01-22,19.0,종로영업소,야채
2020-03-22,39.875,종로영업소,엄마손
2020-03-29,31.671875,종로영업소,엄마손
2020-04-05,47.09375,종로영업소,엄마손
2020-04-12,22.546875,종로영업소,엄마손
2020-04-19,49.6875,종로영업소,엄마손
2020-04-26,42.90625,종로영업소,엄마손
2020-05-03,61.40625,종로영업소,엄마손
2020-05-10,30.640625,종로영업소,엄마손
2020-05-17,76.75,종로영업소,엄마손
2020-05-24,23.453125,종로영업소,엄마손
2020-05-31,63.1875,종로영업소,엄마손
2020-06-07,96.5,종로영업소,엄마손
2020-06-14,32.0625,종로영업소,엄마손
2020-06-21,25.375,종로영업소,엄마손
2020-06-28,45.09375,종로영업소,엄마손
2020-07-05,20.15625,종로영업소,엄마손
2020-07-12,84.4375,종로영업소,엄마손
2020-07-19,42.90625,종로영업소,엄마손
2020-07-26,40.0,종로영업소,엄마손
2020-08-02,25.296875,종로영업소,엄마손
2020-08-09,35.0,종로영업소,엄마손
2020-08-16,27.109375,종로영업소,엄마손
2020-08-23,96.5,종로영업소,엄마손
2020-08-30,49.3125,종로영업소,엄마손
2020-09-06,62.4375,종로영업소,엄마손
2020-09-13,41.5625,종로영업소,엄마손
2020-09-20,29.265625,종로영업소,엄마손
2020-09-27,30.015625,종로영업소,엄마손
2020-10-04,27.0,종로영업소,엄마손
2020-10-11,29.8125,종로영업소,엄마손
2020-10-18,54.40625,종로영업소,엄마손
2020-10-25,62.84375,종로영업소,엄마손
2020-11-01,15.1171875,종로영업소,엄마손
2020-11-08,47.875,종로영업소,엄마손
2020-11-15,33.875,종로영업소,엄마손
2020-11-22,41.125,종로영업소,엄마손
2020-11-29,54.5625,종로영업소,엄마손
2020-12-06,48.78125,종로영업소,엄마손
2020-12-13,46.15625,종로영업소,엄마손
2020-12-20,34.4375,종로영업소,엄마손
2020-12-27,36.875,종로영업소,엄마손
2021-01-03,29.8125,종로영업소,엄마손
2021-01-10,56.15625,종로영업소,엄마손
2021-01-17,60.625,종로영업소,엄마손
2021-01-24,37.0,종로영업소,엄마손
2021-01-31,43.8125,종로영업소,엄마손
2021-02-07,29.625,종로영업소,엄마손
2021-02-14,46.875,종로영업소,엄마손
2021-02-21,88.875,종로영업소,엄마손
2021-02-28,24.90625,종로영업소,엄마손
2021-03-07,47.84375,종로영업소,엄마손
2021-03-14,32.84375,종로영업소,엄마손
2021-03-21,66.75,종로영업소,엄마손
2021-03-28,40.375,종로영업소,엄마손
2021-04-04,19.8125,종로영업소,엄마손
2021-04-11,79.25,종로영업소,엄마손
2021-04-18,24.4375,종로영업소,엄마손
2021-04-25,76.5,종로영업소,엄마손
2021-05-02,52.96875,종로영업소,엄마손
2021-05-09,53.40625,종로영업소,엄마손
2021-05-16,10.140625,종로영업소,엄마손
2021-05-23,46.85123825073242,종로영업소,엄마손
2021-05-30,31.796875,종로영업소,엄마손
2021-06-06,64.75,종로영업소,엄마손
2021-06-13,44.78125,종로영업소,엄마손
2021-06-20,51.6875,종로영업소,엄마손
2021-06-27,27.703125,종로영업소,엄마손
2021-07-04,91.1875,종로영업소,엄마손
2021-07-11,80.75,종로영업소,엄마손
2021-07-18,18.0,종로영업소,엄마손
2021-07-25,28.4375,종로영업소,엄마손
2021-08-01,23.6875,종로영업소,엄마손
2021-08-08,42.28125,종로영업소,엄마손
2021-08-15,23.1875,종로영업소,엄마손
2021-08-22,96.5,종로영업소,엄마손
2021-08-29,49.875,종로영업소,엄마손
2021-09-05,63.75,종로영업소,엄마손
2021-09-12,15.8125,종로영업소,엄마손
2021-09-19,52.3125,종로영업소,엄마손
2021-09-26,11.5,종로영업소,엄마손
2021-10-03,24.9375,종로영업소,엄마손
2021-10-10,69.5,종로영업소,엄마손
2021-10-17,20.515625,종로영업소,엄마손
2021-10-24,24.71875,종로영업소,엄마손
2021-10-31,15.046875,종로영업소,엄마손
2021-11-07,56.3125,종로영업소,엄마손
2021-11-14,28.546875,종로영업소,엄마손
2021-11-21,37.375,종로영업소,엄마손
2021-11-28,25.171875,종로영업소,엄마손
2021-12-05,56.46875,종로영업소,엄마손
2021-12-12,66.1875,종로영업소,엄마손
2021-12-19,40.28125,종로영업소,엄마손
2021-12-26,28.5625,종로영업소,엄마손
2022-01-02,20.875,종로영업소,엄마손
2022-01-09,92.0625,종로영업소,엄마손
2022-01-16,37.90625,종로영업소,엄마손
2022-01-23,35.96875,종로영업소,엄마손
2022-01-30,36.59375,종로영업소,엄마손
2022-02-06,96.5,종로영업소,엄마손
2022-02-13,47.84375,종로영업소,엄마손
2022-02-20,47.46875,종로영업소,엄마손
2022-02-27,29.296875,종로영업소,엄마손
2022-03-06,43.75,종로영업소,엄마손
2022-03-13,19.40625,종로영업소,엄마손
2022-03-20,88.8125,종로영업소,엄마손
2022-03-27,96.5,종로영업소,엄마손
2022-04-03,38.125,종로영업소,엄마손
2022-04-10,39.15625,종로영업소,엄마손
2022-04-17,33.0625,종로영업소,엄마손
2022-04-24,27.0,종로영업소,엄마손
2022-05-01,24.4375,종로영업소,엄마손
2022-05-08,58.6875,종로영업소,엄마손
2022-05-15,44.5,종로영업소,엄마손
2022-05-22,39.75,종로영업소,엄마손
2022-05-29,41.75,종로영업소,엄마손
2022-06-05,50.0,종로영업소,엄마손
2022-06-12,37.34375,종로영업소,엄마손
2022-06-19,49.46875,종로영업소,엄마손
2022-06-26,57.78125,종로영업소,엄마손
2022-07-03,50.0,종로영업소,엄마손
2022-07-10,37.8125,종로영업소,엄마손
2022-07-17,47.4375,종로영업소,엄마손
2022-07-24,20.6875,종로영업소,엄마손
2022-07-31,32.0,종로영업소,엄마손
2022-08-07,75.5,종로영업소,엄마손
2022-08-14,40.0,종로영업소,엄마손
2022-08-21,43.5,종로영업소,엄마손
2022-08-28,32.25,종로영업소,엄마손
2022-09-04,17.1875,종로영업소,엄마손
2022-09-11,13.5,종로영업소,엄마손
2022-09-18,78.5,종로영업소,엄마손
2022-09-25,65.5,종로영업소,엄마손
2022-10-02,44.625,종로영업소,엄마손
2022-10-09,96.5,종로영업소,엄마손
2022-10-16,44.625,종로영업소,엄마손
2022-10-23,53.8125,종로영업소,엄마손
2022-10-30,50.09375,종로영업소,엄마손
2022-11-06,45.65625,종로영업소,엄마손
2022-11-13,52.90625,종로영업소,엄마손
2022-11-20,96.5,종로영업소,엄마손
2022-11-27,58.3125,종로영업소,엄마손
2022-12-04,35.5625,종로영업소,엄마손
2022-12-11,85.375,종로영업소,엄마손
2022-12-18,71.875,종로영업소,엄마손
2022-12-25,49.8125,종로영업소,엄마손
2023-01-01,86.625,종로영업소,엄마손
2023-01-08,96.5,종로영업소,엄마손
2023-01-15,67.9375,종로영업소,엄마손
2023-01-22,33.3125,종로영업소,엄마손
2020-03-22,52.1875,종로영업소,아몬드
2020-03-29,43.03125,종로영업소,아몬드
2020-04-05,35.125,종로영업소,아몬드
2020-04-12,41.03125,종로영업소,아몬드
2020-04-19,39.9375,종로영업소,아몬드
2020-04-26,20.90625,종로영업소,아몬드
2020-05-03,18.796875,종로영업소,아몬드
2020-05-10,52.03230285644531,종로영업소,아몬드
2020-05-17,48.90625,종로영업소,아몬드
2020-05-24,41.90625,종로영업소,아몬드
2020-05-31,49.4375,종로영업소,아몬드
2020-06-07,37.3125,종로영업소,아몬드
2020-06-14,33.21875,종로영업소,아몬드
2020-06-21,34.34375,종로영업소,아몬드
2020-06-28,29.15625,종로영업소,아몬드
2020-07-05,46.15625,종로영업소,아몬드
2020-07-12,42.34375,종로영업소,아몬드
2020-07-19,50.25,종로영업소,아몬드
2020-07-26,19.15625,종로영업소,아몬드
2020-08-02,66.375,종로영업소,아몬드
2020-08-09,15.6484375,종로영업소,아몬드
2020-08-16,14.25,종로영업소,아몬드
2020-08-23,64.4375,종로영업소,아몬드
2020-08-30,46.28125,종로영업소,아몬드
2020-09-06,29.796875,종로영업소,아몬드
2020-09-13,33.28125,종로영업소,아몬드
2020-09-20,53.75,종로영업소,아몬드
2020-09-27,11.0,종로영업소,아몬드
2020-10-04,11.75,종로영업소,아몬드
2020-10-11,63.8125,종로영업소,아몬드
2020-10-18,34.65625,종로영업소,아몬드
2020-10-25,43.5625,종로영업소,아몬드
2020-11-01,146.625,종로영업소,아몬드
2020-11-08,52.03230285644531,종로영업소,아몬드
2020-11-15,115.625,종로영업소,아몬드
2020-11-22,64.5,종로영업소,아몬드
